OBJECTID,Report Number,Report Date,Offense Start Date,Offense End Date,Day of the week,Day Number,Zone,Beat,Location,Location Type,NIBRS Code,NIBRS Code Name,Crime Against,Was a firearm involved?,Press Release,Social Media,Watch,Longitude,Latitude,Neighborhood,NPU,Council District,UCR Grouping,Victim Count,GlobalID,x,y
346282,232751683,10/3/2023 2:19:53 AM,10/2/2023 8:45:00 PM,10/3/2023 2:32:00 AM,Monday,2,6,603,689 BOULEVARD NE,Restaurant,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.370485,33.77351,Old Fourth Ward,M,2,Part I,1,093931b3-c463-4aae-b5ec-5da58db34238,-84.370485,33.77351
345393,232751189,10/3/2023 2:26:05 AM,10/2/2023 4:00:00 AM,10/2/2023 8:48:00 PM,Monday,2,1,108,2014 MOREHOUSE DR NW,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Morning Watch,-84.453137,33.760889,Dixie Hills,J,3,Part I,1,785dda77-2c11-4daf-adce-6a305995cffb,-84.453137,33.7608890000001
346242,232750456,10/3/2023 2:39:00 AM,10/1/2023 10:00:00 PM,10/2/2023 11:45:00 AM,Sunday,1,4,402,1400 DONNELLY AVE SW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.432302,33.736617,West End,T,4,Part I,1,4c13e2c2-4053-490b-bbaf-9025ac8e903c,-84.4323019999999,33.736617
346606,232751408,10/3/2023 2:54:40 AM,10/2/2023 5:17:00 PM,10/2/2023 10:25:00 PM,Monday,2,1,104,193 RACINE ST SW,Residence/ Home / Apartment / Condo,13C,Intimidation,PERSON,N,,,Day Watch,-84.441489,33.749874,Mozley Park,K,4,Part II,1,756f4e49-aafd-4934-84dd-5997a6187e43,-84.441489,33.749874
346283,232751027,10/3/2023 3:13:54 AM,10/2/2023 6:56:00 PM,10/2/2023 7:00:00 PM,Monday,2,3,303,322 GLENN ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.398458,33.737989,Mechanicsville,V,4,Part II,,38d33159-aa27-4797-b9ed-4c39924d152e,-84.3984579999999,33.737989
346845,232758082,10/3/2023 3:44:18 AM,10/2/2023 11:36:00 PM,10/3/2023 3:40:00 AM,Monday,2,7,705,6011 N TERMINAL PKWY,Parking/ Drop Lot/ Garage,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.446553,33.641619,,,,Part I,,8104678f-4cc4-4fba-bb15-e215a1696ada,-84.4465529999999,33.641619
345394,232758069,10/3/2023 3:49:43 AM,10/2/2023 8:04:00 PM,10/2/2023 10:00:00 PM,Monday,2,7,706,6000 N TERMINAL PKWY,Air/ Bus/ Train Terminal,520,Weapon Law Violations,SOCIETY,Y,,,Evening Watch,-84.444368,33.640311,,,,Part II,,1b213d5e-b93f-4e95-855e-9343e2ff2c26,-84.4443679999999,33.6403110000001
345395,232751783,10/3/2023 4:23:04 AM,10/2/2023 11:15:00 PM,10/3/2023 2:40:00 AM,Monday,2,6,602,99 KROG ST NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.364038,33.756583,Inman Park,N,2,Part I,2,7310874a-dcc2-4e44-a45a-a2135475e701,-84.3640379999999,33.756583
346607,232768005,10/3/2023 4:46:40 AM,9/30/2023 8:00:00 PM,10/1/2023 5:00:00 AM,Saturday,7,7,706,6000 N TERMINAL PKWY,Air/ Bus/ Train Terminal,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.444165,33.640807,,,,Part I,1,5b93627f-8080-4b63-bbf1-98e0b2545473,-84.4441649999999,33.6408070000001
346284,232751770,10/3/2023 4:49:13 AM,10/3/2023 2:13:00 AM,10/3/2023 4:30:00 AM,Monday,2,4,404,1540 OLYMPIAN CIR SW,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.43821,33.735482,Westview,T,10,Part I,1,a63489f5-064b-4fef-8ba0-6c6505fbaf20,-84.43821,33.735482
345781,232751795,10/3/2023 4:53:17 AM,10/3/2023 2:44:00 AM,10/3/2023 4:53:00 AM,Monday,2,3,308,1037 REBEL FOREST DR SE,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.357472,33.687007,Rebel Valley Forest,Z,1,Part II,2,c7de301d-2ef0-432a-ad00-c520cb3d1c01,-84.357472,33.6870070000001
346674,232760050,10/3/2023 5:56:27 AM,10/3/2023 4:36:00 AM,10/3/2023 5:00:00 AM,Tuesday,3,4,403,AVON AVE SW / EASTRIDGE RD SW,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Morning Watch,-84.444781,33.722518,Venetian Hills,S,4,Part I,1,0ebd2361-abaf-4b64-b3b7-1d42805910cb,-84.444781,33.722518
350827,232760184,10/3/2023 6:50:53 AM,10/3/2023 6:01:00 AM,10/3/2023 7:00:00 AM,Tuesday,3,4,408,1546 ALDER LN SW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.448139,33.713412,Venetian Hills,S,12,Part II,1,b0aaf517-fc2e-4631-87b7-67aa012a3938,-84.448139,33.7134120000001
346675,232760069,10/3/2023 7:00:28 AM,10/3/2023 3:00:00 AM,10/3/2023 3:20:00 AM,Monday,2,5,501,TUMLIN ST NW / 14TH ST NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.400651,33.786194,Home Park,E,3,Part I,1,73ee4f4e-bbd3-44bc-b274-a9a4bf8db67b,-84.400651,33.7861940000001
345864,232760196,10/3/2023 7:10:51 AM,10/3/2023 2:00:00 AM,10/3/2023 6:11:00 AM,Monday,2,3,311,2788 FORREST HILLS DR SW,Hotel/ Motel/ Etc.,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.398985,33.678922,Hammond Park,X,12,Part I,1,b9601ea8-048f-4453-82e7-bda9e9251eea,-84.398985,33.6789220000001
346676,232760259,10/3/2023 8:10:24 AM,10/3/2023 6:50:00 AM,10/3/2023 6:58:00 AM,Tuesday,3,1,101,369 MCDANIEL ST SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.405102,33.744902,The Villages at Castleberry Hill,T,4,Part I,1,f963d946-734c-4b91-97c1-8e1839304c54,-84.4051019999999,33.744902
345396,232760330,10/3/2023 8:41:28 AM,10/3/2023 2:30:00 AM,10/4/2023 3:27:00 AM,Monday,2,6,613,1865 WINDEMERE DR NE,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.364729,33.805399,Morningside/Lenox Park,F,6,Part I,1,73789cbb-4d83-4528-be25-bf7560d6b217,-84.364729,33.8053990000001
346608,232760345,10/3/2023 9:06:09 AM,10/3/2023 8:14:00 AM,10/3/2023 9:00:00 AM,Tuesday,3,1,106,336 JOSEPH E LOWERY BLVD NW,Service/ Gas Station,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.417865,33.763827,Bankhead,K,3,Part II,1,f64afaa6-dd05-46db-8a55-69d9b022f35b,-84.4178649999999,33.763827
350828,232760019,10/3/2023 9:36:32 AM,10/3/2023 3:30:00 AM,10/3/2023 4:50:00 AM,Monday,2,1,113,I 285 NB EXPY NW / DONALD LEE HOLLOWELL PKWY NW,Highway/ Road/ Alley/ Street/ Sidewalk,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.492951,33.786804,Collier Heights,I,9,Part I,1,65931371-71ba-4ced-a6e5-5bb1ef28eebb,-84.4929509999999,33.7868040000001
346285,232760384,10/3/2023 9:53:50 AM,10/3/2023 9:00:00 AM,10/3/2023 9:30:00 AM,Tuesday,3,6,606,907 MEMORIAL DR SE,Commercial/ Office Building,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.35801,33.745747,Reynoldstown,N,5,Part II,,c65d2337-9a5e-4f4b-8068-2ba86ad750b5,-84.35801,33.7457470000001
346846,232760396,10/3/2023 10:01:24 AM,10/1/2023 11:00:00 PM,10/3/2023 5:57:00 AM,Sunday,1,2,208,3242 PEACHTREE RD NE,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.372786,33.842975,Buckhead Forest,B,7,Part I,1,0536d375-90ff-434f-a957-9c98b7902947,-84.372786,33.842975
346609,232760261,10/3/2023 10:02:40 AM,10/3/2023 6:39:00 AM,10/3/2023 6:45:00 AM,Tuesday,3,1,103,2429 BOLTON RD NW,Service/ Gas Station,23C,Shoplifting,PROPERTY,N,,,Morning Watch,-84.455369,33.820655,Bolton,D,9,Part I,,ee861b3a-3f60-4a2d-82c3-a2eed35ecdfa,-84.455369,33.820655
346677,231950576,10/3/2023 10:59:21 AM,7/14/2023 11:30:00 AM,7/14/2023 11:45:00 AM,Friday,6,2,206,3110 ROSWELL RD NW,Other/Unknown,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.379734,33.840319,South Tuxedo Park,B,8,Part II,,072fd358-103d-47bd-beec-64ce39257093,-84.379734,33.8403190000001
345397,232768023,10/3/2023 11:26:05 AM,10/3/2023 10:15:00 AM,10/3/2023 12:00:00 PM,Tuesday,3,7,706,6000 S TERMINAL PKWY,Air/ Bus/ Train Terminal,35A,Drug/Narcotic Violations,SOCIETY,N,,,Day Watch,-84.443025,33.64004,,,,Part II,,c97143db-4ec5-408e-8001-063b441678fa,-84.443025,33.6400400000001
346310,232760417,10/3/2023 11:45:29 AM,10/3/2023 7:00:00 AM,10/3/2023 10:05:00 AM,Tuesday,3,3,309,2141 SPRINGDALE RD SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.414807,33.696219,Perkerson,X,12,Part I,1,808a2e11-ef53-4b72-91a0-4f6d03d4b5a8,-84.4148069999999,33.696219
346311,232670885,10/3/2023 11:59:35 AM,9/24/2023 4:30:00 PM,9/24/2023 4:30:00 PM,Sunday,1,5,505,880 W PEACHTREE ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Day Watch,-84.387685,33.778936,Midtown,E,2,Part II,1,6fc56ba9-f160-4b22-938b-f6486cae5107,-84.387685,33.778936
346312,232765005,10/3/2023 12:02:04 PM,7/2/2007 2:10:00 PM,7/9/2007 2:10:00 PM,Monday,2,1,103,1888 HOLLYWOOD RD NW,Rental Storage Facility,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.472048,33.807299,Riverside,D,9,Part II,1,955ee4b7-8db7-44e0-a654-ec6fea8a40c8,-84.472048,33.8072990000001
345398,232760499,10/3/2023 12:24:45 PM,10/3/2023 11:30:00 AM,10/3/2023 11:35:00 AM,Tuesday,3,5,509,235 PEACHTREE ST NE,Convenience Store,23C,Shoplifting,PROPERTY,N,,,Day Watch,-84.387024,33.760439,Downtown,M,2,Part I,,abc4b1fd-2fea-4355-94f9-89244df2be21,-84.3870239999999,33.7604390000001
346313,232760490,10/3/2023 12:33:53 PM,10/3/2023 10:50:00 AM,10/3/2023 12:49:00 PM,Tuesday,3,5,509,229 PEACHTREE ST NE,Restaurant,23D,Theft From Building,PROPERTY,N,,,Day Watch,-84.387447,33.760403,Downtown,M,2,Part I,1,f849dbc8-50ea-407d-8117-1d1c1d574ff1,-84.387447,33.7604030000001
350829,232760355,10/3/2023 12:34:14 PM,10/3/2023 5:00:00 AM,10/3/2023 8:25:00 AM,Tuesday,3,2,206,3005 PEACHTREE RD NE,Residence/ Home / Apartment / Condo,11A,Rape,PERSON,N,,,Morning Watch,-84.381152,33.836839,Garden Hills,B,7,Part II,1,36d8351b-7456-465d-8a22-5e0a6e92dbd4,-84.381152,33.8368390000001
345399,232760544,10/3/2023 12:40:33 PM,10/3/2023 12:10:00 PM,10/3/2023 12:10:00 PM,Tuesday,3,4,413,2255 COUNTY LINE RD SW,Residence/ Home / Apartment / Condo,120,Robbery,PROPERTY,Y,,,Day Watch,-84.53481,33.693342,Arlington Estates,P,11,Part I,2,af8564f9-17ce-44bb-837d-e88f79931dc4,-84.5348099999999,33.693342
345865,232765006,10/3/2023 12:42:28 PM,9/23/2023 5:50:00 AM,9/23/2023 6:05:00 AM,Saturday,7,5,505,887 SPRING ST NW,Bar/ Nightclub,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Morning Watch,-84.388336,33.779211,Midtown,E,2,Part II,1,174d6793-e814-4e68-af58-7e400c4012d7,-84.388336,33.779211
345400,232760524,10/3/2023 12:49:35 PM,10/3/2023 8:00:00 AM,10/3/2023 8:45:00 AM,Tuesday,3,6,605,310 ORMOND ST SE,Highway/ Road/ Alley/ Street/ Sidewalk,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.37764,33.731697,Grant Park,W,1,Part I,1,c4b532c0-2180-4024-9364-2e6b48d28e57,-84.37764,33.7316970000001
346610,232760516,10/3/2023 12:57:05 PM,10/3/2023 11:30:00 AM,10/3/2023 11:30:00 AM,Tuesday,3,5,502,1230 PEACHTREE ST NE,Parking/ Drop Lot/ Garage,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.386367,33.788,Midtown,E,6,Part II,1,e5b068fb-3358-417e-975e-49776c742aed,-84.386367,33.7880000000001
346642,232751185,10/3/2023 1:02:53 PM,9/30/2023 4:00:00 PM,9/30/2023 6:00:00 PM,Saturday,7,6,613,1845 PIEDMONT AVE NE,Shopping Mall,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.36626,33.806219,Morningside/Lenox Park,F,6,Part I,1,82cd906b-9f5e-4db1-8a60-219f3f1580ba,-84.36626,33.8062190000001
345866,232750612,10/3/2023 1:08:57 PM,10/1/2023 10:00:00 PM,10/2/2023 12:00:00 PM,Sunday,1,2,210,3405 LENOX RD NE,Hotel/ Motel/ Etc.,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.359474,33.847997,Lenox,B,7,Part I,1,77d22c8b-c767-4fd4-bf89-2cd23c397a3d,-84.359474,33.8479970000001
350830,232768030,10/3/2023 1:10:14 PM,9/30/2023 12:42:00 PM,9/30/2023 2:14:00 PM,Saturday,7,7,706,6000 N TERMINAL PKWY,Other/Unknown,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.444165,33.640807,,,,Part I,1,295bc407-3179-4761-98fe-31bfa75836d1,-84.4441649999999,33.6408070000001
346286,232760472,10/3/2023 1:29:02 PM,10/3/2023 11:15:00 AM,10/3/2023 1:10:00 PM,Tuesday,3,3,304,45 BOYNTON AVE SE,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Day Watch,-84.385766,33.72521,Peoplestown,V,1,Part II,1,ff2f7ec3-7e25-40ea-802e-ae3d48aeb347,-84.385766,33.7252100000001
346847,232760599,10/3/2023 1:40:13 PM,9/30/2023 5:30:00 AM,10/3/2023 1:49:00 PM,Saturday,7,4,404,460 WESTMEATH DR SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.445707,33.742685,Westview,T,10,Part I,1,3e1d4f0e-044c-4140-96bb-ef22cae567f2,-84.445707,33.7426850000001
346643,232760539,10/3/2023 2:02:30 PM,10/3/2023 7:42:00 AM,10/3/2023 7:49:00 AM,Tuesday,3,3,301,890 AVON AVE SW,Commercial/ Office Building,23H,All Other Larceny,PROPERTY,N,,,Morning Watch,-84.417098,33.721917,Capitol View,X,12,Part I,1,f7084f2d-4374-4ce3-8d1f-e5a7926cc2b8,-84.417098,33.7219170000001
346644,232760705,10/3/2023 2:07:03 PM,9/15/2023 4:00:00 PM,9/29/2023 4:00:00 PM,Friday,6,2,209,3630 PEACHTREE RD NE,Residence/ Home / Apartment / Condo,250,Counterfeiting/Forgery,PROPERTY,N,,,Day Watch,-84.358599,33.854706,North Buckhead,B,7,Part II,1,c43f3562-d157-4827-b115-6b0429c48892,-84.358599,33.8547060000001
346645,232750768,10/3/2023 2:18:17 PM,9/29/2023 10:00:00 PM,10/2/2023 3:34:00 PM,Friday,6,4,401,850 RALPH D ABERNATHY BLVD SW,Department/ Discount/ Store,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.415495,33.738123,West End,T,4,Part I,,5052f903-7e4d-411a-a5e2-363f63a4079c,-84.415495,33.738123
345401,232765014,10/3/2023 2:22:23 PM,10/1/2023 12:00:00 AM,10/1/2023 1:00:00 AM,Saturday,7,5,502,1071 PIEDMONT AVE NE,Park/ Playground,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Evening Watch,-84.378632,33.783864,Midtown,E,6,Part II,1,31843ab6-c48f-41eb-853b-925e44c6133e,-84.378632,33.7838640000001
346646,232760675,10/3/2023 2:22:27 PM,10/3/2023 1:30:00 PM,10/3/2023 2:00:00 PM,Tuesday,3,3,302,UNIVERSITY AVE SW / I 75 85 SB EXPY SW,Highway/ Road/ Alley/ Street/ Sidewalk,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.394995,33.722121,Pittsburgh,V,12,Part II,1,d42bae10-d208-4556-a35f-0167da4f023c,-84.3949949999999,33.7221210000001
346678,232765015,10/3/2023 2:22:29 PM,5/10/2023 11:20:00 PM,6/27/2023 11:20:00 PM,Wednesday,4,4,409,1588 BOULEVARD LORRAINE SW,Residence/ Home / Apartment / Condo,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.460226,33.712654,Adams Park,R,11,Part II,1,44946af7-0057-4585-92e2-d19dfcda00d9,-84.460226,33.712654
346314,232765016,10/3/2023 2:22:34 PM,7/19/2023 6:45:00 AM,7/19/2023 6:45:00 AM,Wednesday,4,1,109,567 HAMILTON E HOLMES DR NW,Other/Unknown,26C,Impersonation,PROPERTY,N,,,Morning Watch,-84.472579,33.770674,Center Hill,J,9,Part II,1,1d48a585-c691-45fc-8966-db9a9d67ea6c,-84.4725789999999,33.770674
346287,232721294,10/3/2023 2:24:49 PM,9/29/2023 9:21:00 PM,9/29/2023 9:35:00 PM,Friday,6,4,410,1890 MYRTLE DR SW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,Y,,,Evening Watch,-84.454363,33.702454,Campbellton Road,R,11,Part I,1,225f6c5e-b690-4bd5-9eb2-b24686c43949,-84.4543629999999,33.702454
345867,232765019,10/3/2023 2:42:22 PM,9/30/2023 10:30:00 AM,9/30/2023 10:31:00 AM,Saturday,7,1,113,1620 HOLLYWOOD RD NW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.472379,33.79957,Scotts Crossing,G,9,Part II,,1ffcbc35-4fed-49f6-9e34-a2e86ad49d90,-84.472379,33.7995700000001
345868,232760767,10/3/2023 2:47:00 PM,9/13/2023 12:00:00 PM,10/2/2023 4:00:00 PM,Wednesday,4,2,201,3280 HOWELL MILL RD NW,Church/ Synagogue/ Temple/ Mosque,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.428925,33.843534,,C,8,Part II,1,599b17f9-dbb9-45b6-a47a-ca78715f3e63,-84.4289249999999,33.843534
350831,232760701,10/3/2023 2:48:06 PM,10/3/2023 6:00:00 AM,10/3/2023 2:56:00 PM,Tuesday,3,3,302,1093 WEST AVE SW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.395946,33.724956,Pittsburgh,V,12,Part II,1,dca7f82a-7b79-4936-a974-26c921343a80,-84.395946,33.7249560000001
346679,232765028,10/3/2023 3:02:38 PM,10/1/2023 6:40:00 PM,10/2/2023 6:40:00 PM,Sunday,1,5,505,888 JUNIPER ST NE,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.382757,33.778835,Midtown,E,2,Part II,1,3ca2023f-7024-4789-b2bb-e0550350d8f9,-84.382757,33.7788350000001
346315,232040891,10/3/2023 3:14:34 PM,7/23/2023 6:01:00 PM,7/23/2023 6:01:00 PM,Sunday,1,2,207,1845 PEACHTREE RD NE,Highway/ Road/ Alley/ Street/ Sidewalk,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.393721,33.805399,Brookwood Hills,E,6,Part II,1,4bd2a91a-e0a4-4b2e-af63-69e08ac61904,-84.393721,33.8053990000001
346848,232765029,10/3/2023 3:22:35 PM,10/2/2023 5:59:00 PM,10/2/2023 5:59:00 PM,Monday,2,3,308,2161 MORELAND AVE SE,Parking/ Drop Lot/ Garage,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.351435,33.695012,Norwood Manor,Z,1,Part II,,66123ae6-7874-40bb-9036-68fa20ecf2b5,-84.351435,33.6950120000001
345869,232760565,10/3/2023 3:28:20 PM,10/3/2023 3:33:00 AM,10/3/2023 4:30:00 PM,Monday,2,1,113,1212 JAMES JACKSON PKWY NW,Parking/ Drop Lot/ Garage,220,Burglary/Breaking & Entering,PROPERTY,N,,,Morning Watch,-84.477129,33.790311,Monroe Heights,G,9,Part I,1,da75e8ba-ba35-4b47-b70e-8374fea8ef90,-84.4771289999999,33.790311
345870,232768041,10/3/2023 3:33:04 PM,10/3/2023 2:00:00 PM,10/3/2023 2:25:00 PM,Tuesday,3,7,706,6000 N TERMINAL PKWY,Air/ Bus/ Train Terminal,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.444368,33.640311,,,,Part I,1,b6b64d4c-13e4-4ab9-85ba-c6ab835b7833,-84.4443679999999,33.6403110000001
346849,232765033,10/3/2023 3:43:14 PM,10/2/2023 3:35:00 PM,10/2/2023 3:35:00 PM,Monday,2,6,609,1450 WOODBINE AVE SE,Specialty Store,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.340085,33.750054,Edgewood,O,5,Part II,1,73a5f65f-6ada-481f-a59f-43cd67ba086a,-84.340085,33.750054
350832,232765035,10/3/2023 3:43:18 PM,5/1/2023 10:30:00 PM,5/1/2023 11:00:00 PM,Monday,2,4,411,3030 HEADLAND DR SW,Grocery/ Supermarket,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.487327,33.688338,Greenbriar,R,11,Part II,1,761bdbbe-f135-4c7c-a810-38b14d0a856c,-84.4873269999999,33.688338
346850,232765034,10/3/2023 3:43:23 PM,7/3/2023 6:00:00 AM,7/3/2023 11:00:00 AM,Monday,2,1,109,2621 DONALD LEE HOLLOWELL PKWY NW,Liquor Store,26C,Impersonation,PROPERTY,N,,,Morning Watch,-84.472729,33.776168,Center Hill,J,9,Part II,1,bfc5adf8-4ce1-459d-bfbd-012c6e6c8c45,-84.472729,33.776168
346316,232760821,10/3/2023 3:49:46 PM,10/3/2023 8:00:00 AM,10/3/2023 8:30:00 AM,Tuesday,3,6,605,705 BERNE ST SE,Highway/ Road/ Alley/ Street/ Sidewalk,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.364159,33.736364,Grant Park,W,1,Part I,,6475aee5-df3f-4661-80de-5b77a8bf8f3d,-84.364159,33.736364
346680,232740641,10/3/2023 4:07:25 PM,10/1/2023 3:00:00 AM,10/1/2023 2:00:00 PM,Saturday,7,4,412,2110 SOUTHWOOD LN SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.518379,33.696198,Ben Hill Terrace,P,11,Part I,1,eaa53547-ce97-490b-b143-5d0647e633bf,-84.518379,33.696198
350833,232760911,10/3/2023 4:08:52 PM,8/25/2023 4:00:00 PM,9/6/2023 4:00:00 PM,Friday,6,2,209,4180 W OAKS CT NE,Residence/ Home / Apartment / Condo,250,Counterfeiting/Forgery,PROPERTY,N,,,Day Watch,-84.359446,33.869403,North Buckhead,B,7,Part II,1,72431b26-6d10-43b8-99a9-a6cc952aed83,-84.3594459999999,33.869403
346288,232760732,10/3/2023 4:11:47 PM,9/30/2023 7:00:00 AM,10/3/2023 1:00:00 PM,Saturday,7,1,110,1900 PERRY BLVD NW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.449821,33.794746,West Highlands,G,9,Part I,1,18db2761-3c3b-492d-93fe-92f3ce27665f,-84.449821,33.794746
346289,232765039,10/3/2023 4:22:18 PM,9/26/2023 3:59:00 PM,9/26/2023 4:00:00 PM,Tuesday,3,7,706,6033 N TERMINAL PKWY,Parking/ Drop Lot/ Garage,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.44605,33.641542,,,,Part II,1,f58d1230-2e50-48ba-905b-ddee5bf9a298,-84.44605,33.6415420000001
346290,232760636,10/3/2023 4:27:53 PM,10/2/2023 3:30:00 PM,10/3/2023 4:30:00 AM,Monday,2,5,509,120 RALPH MCGILL BLVD NE,Highway/ Road/ Alley/ Street/ Sidewalk,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.383299,33.765087,Downtown,M,2,Part I,2,d26ad1a0-f66b-478a-ad2a-0ac7a2e4a4d7,-84.383299,33.7650870000001
346317,232760900,10/3/2023 4:31:08 PM,9/21/2023 4:00:00 PM,9/30/2023 4:00:00 PM,Thursday,5,2,206,251 W PACES FERRY RD NW,Residence/ Home / Apartment / Condo,250,Counterfeiting/Forgery,PROPERTY,N,,,Day Watch,-84.394201,33.844402,South Tuxedo Park,B,8,Part II,1,aa4d1168-d363-4827-a87b-48ca306ab759,-84.394201,33.8444020000001
345402,232731497,10/3/2023 4:41:56 PM,9/30/2023 10:33:00 PM,9/30/2023 11:30:00 PM,Saturday,7,6,612,480 CLIFTON ST SE,Other/Unknown,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.331309,33.740652,East Atlanta,W,5,Part II,,cd488e61-e3fd-4465-b753-99ba41f72184,-84.331309,33.7406520000001
346318,232765043,10/3/2023 4:42:08 PM,8/1/2023 7:35:00 PM,9/21/2023 9:35:00 PM,Tuesday,3,6,612,1652 GLENWOOD AVE SE,Shopping Mall,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Evening Watch,-84.333807,33.740213,East Atlanta,W,5,Part II,1,bd9db307-08c6-4e3e-ae6f-78553515eec9,-84.333807,33.740213
345408,232765044,10/3/2023 4:42:13 PM,9/7/2023 7:55:00 PM,9/7/2023 7:55:00 PM,Thursday,5,5,503,1000 PEACHTREE ST NE,Other/Unknown,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.385234,33.782272,Midtown,E,2,Part II,1,38276376-409b-4a42-9be8-326c268c7652,-84.385234,33.782272
346681,232760910,10/3/2023 4:52:57 PM,10/3/2023 3:30:00 PM,10/3/2023 4:50:00 PM,Tuesday,3,6,603,515 PONCE DE LEON AVE NE,Department/ Discount/ Store,23C,Shoplifting,PROPERTY,N,,,Day Watch,-84.369912,33.773626,Old Fourth Ward,M,2,Part I,1,897e6639-7fbc-4742-adae-4158a76239f9,-84.3699119999999,33.773626
346647,232760859,10/3/2023 4:54:32 PM,9/28/2023 12:01:00 AM,9/28/2023 12:12:00 AM,Wednesday,4,6,603,650 NORTH AVE NE,Department/ Discount/ Store,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.364817,33.771252,Old Fourth Ward,M,2,Part I,,1444d27d-3119-4a7d-90d7-9e16167f8886,-84.364817,33.7712520000001
